Kendal Tau=0.931222294842895
idConference, conferenceName, curRank, curValue, oldRank, NPC
-1287871361,crv_0,534,549,559,523.057278191973
1738423803,icics_0,535,548,530,556.912708285146
-14678976,hais_0,536.5,547,525,561.739974185122
364572298,csfw_0,583.5,511,628,474.165347355297
1761180288,spieSR_0,583.5,511,587,497.42505053236
36722183,aaecc_0,536.5,547,619,477.507508966005
1266776670,icitst_0,585,509,561,521.236630814986
1703722347,safecomp_0,538,546,511,573.321445709101
337463263,ijcci_0,586,508,588,496.446616318531
-2090114973,apl_0,539.5,545,579,502.687017836078
-933803395,msn_0,587.5,507,565,518.57780726143
1357192557,icb_0,539.5,545,488,595.281599967052
1370168553,mmb_0,587.5,507,668,446.673564620613
1202771597,ipmi_0,541,543,505,577.434440818411
1062421589,services_0,589,506,537,551.655413819104
308627477,sbcci_0,591.5,505,598,489.606409083333
-1309257701,sigada_0,542,542,578,502.752648168637
-749979676,icail_0,591.5,505,591,495.733007485436
-750808529,ipco_0,544,541,576,504.01610646219
975534778,mie_0,591.5,505,517,568.079144224775
-671937341,socialcom_0,544,541,492,589.503883692581
-494911949,spire_0,591.5,505,595,490.64577131704
-956095028,group_0,544,541,564,518.61774325095
-1736572336,cgi_0,594.5,504,594,490.889976240795
-1285330043,icvgip_0,546,540,552,534.023891043414
-109619255,icebe_0,547.5,539,524,562.617886030676
-107846771,approx_0,594.5,504,621,475.826562050308
1645824158,hase_0,596.5,503,583,500.812240924445
-1851136878,inforsid_0,547.5,539,585,498.779802168195
-811582025,ifip7_0,596.5,503,675,438.043145850786
1391795139,csb_0,549.5,536,515,568.75840395437
1445337994,spw_0,598,501,719,410.453982748894
372543607,aici_0,549.5,536,557,527.340027791825
1862136250,ISCApdcs_0,633.5,475,640,464.002818963924
-292283765,elpub_0,599,500,641,463.621503149554
767325614,rsfdgrc_0,551,535,570,509.788943514917
-1373853486,ida_0,600,499,582,500.934752074436
666358585,mir_0,554,534,513,570.962788921656
-814915634,icegov_0,602.5,498,622,475.368001129697
1519555398,pics_0,554,534,571,509.677191201866
-15638014,iberamia_0,633.5,475,649,458.949954145267
-1350063852,wia_0,602.5,498,647,461.762285319606
-754836757,icwl_0,554,534,538,550.57761681609
982204112,prima_0,636,473,636,466.759260744341
1478583180,appinf_0,602.5,498,612,479.388202690738
86973163,iswc_0,554,534,519,564.75271694759
-1155840247,cnsr_0,636,473,637,466.332721831307
1176300821,wsks_0,602.5,498,584,500.312805630322
1126977963,icycs_0,554,534,542,548.141397947911
988510577,fse_0,636,473,658,456.672968971401
622430852,graphicsinterface_0,605.5,497,601,486.909586460843
-1371690995,nca_0,558,532,550,537.020430152035
-1658636253,swarm_0,638,472,620,476.465005021555
1149265051,icga_0,605.5,497,683,433.04360699075
-58303218,tphol_0,558,532,635,466.827102721327
-2109579363,gil_0,639,470,645,462.122139191625
1619133033,aiia_0,558,532,567,516.161955448201
-1937048421,3dim_0,640.5,469,646,462.104593426961
-327336916,latin_0,560,531,573,507.698631073188
-768866961,nldb_0,607,496,610,480.446898109169
1844368651,colcom_0,640.5,469,581,501.380691713744
-483464402,rsp_0,608.5,494,566,518.422421401228
-1482407843,mobihoc_0,642.5,468,615,479.184494605769
1206637100,acri_0,608.5,494,627,474.171790519551
-995604526,iscid_0,642.5,468,684,432.581050218524
-21036346,nbis_0,562,530,544,546.8282474031
-496440499,sip_0,644,467,661,450.575075492791
1613974246,wine_0,612.5,493,596,490.279051143995
1178099221,semco_0,562,530,533,555.524845915371
-191589647,pkc_0,645,466,657,457.259451818652
-2133368834,fdl_0,612.5,493,586,498.317462641131
1599603803,scia_0,562,530,556,529.071064012366
-935568371,aimsa_0,612.5,493,653,458.131047483543
2056341538,lssc_0,564.5,529,563,518.683443471005
1605183641,fc_0,612.5,493,609,480.796610074188
1560079205,gfkl_0,646,465,665,449.022465662913
-1740411015,si3d_0,564.5,529,549,537.163481541358
1584426623,IEEEcgiv_0,612.5,493,608,481.725842554437
-328212360,intenv_0,647,464,638,465.990272906103
-1371690798,ica_0,566.5,528,560,521.455366104165
984185530,mue_0,612.5,493,575,507.411510136019
-1666942388,iwinac_0,648.5,461,656,457.285586043479
1596012812,icfem_0,616.5,492,614,479.284009476117
1453292116,icicic_0,566.5,528,574,507.541954166094
-1040232409,sigcpr_0,648.5,461,672,443.891960605736
-327035874,sera_0,616.5,492,590,495.801073999801
-1802745959,wicsa_0,650,460,611,479.865681871519
-206223823,bncod_0,569,525,593,491.686420148035
-120396605,ica3pp_0,653,459,617,478.638765496605
91901995,sigite_0,653,459,678,437.415631214444
-737542800,asunam_0,618,491,569,510.08111582112
-777762631,sosp_0,653,459,554,533.569665642985
-1977571021,swat_0,619,489,634,467.855687427918
-1528547836,amast_0,653,459,723,408.337662933115
-619713680,p2p_0,620,487,592,491.815268264233
-167800870,gpc_0,653,459,613,479.350003172106
1766768566,broadnets_0,622,484,602,486.762531407174
-502928761,ilp_0,656,457,691,428.161343325786
-1082523089,grid_0,622,484,553,533.772715078079
283890077,scalespace_0,657.5,456,698,423.762368971266
275807013,delfi_0,622,484,580,501.541426529355
-1907870270,grapp_0,625.5,483,626,474.175725699725
975534484,cie_0,625.5,483,731,405.030142465868
-1305246063,apnoms_0,657.5,456,624,475.187996089221
306595807,iccci_0,625.5,483,599,489.101598566939
-1714944832,smi_0,659,455,674,440.757164866169
1925781391,cibcb_0,660,454,630,471.440872156174
-860465834,secrypt_0,625.5,483,655,457.29064294145
-167800509,npc_0,661.5,453,651,458.503181822809
344363162,dgci_0,628,482,682,434.323195759491
1283546672,fossacs_0,661.5,453,681,434.769512451224
1438849732,isw_0,629,480,603,486.196719426993
1890256586,icdt_0,664.5,452,714,414.274320671134
-1399001565,eurogp_0,630,478,632,468.772077467248
129618768,doceng_0,631.5,477,616,478.889528465433
-779433578,sigopsE_0,664.5,452,686,430.767981184595
1216968824,asiams_0,631.5,477,642,462.474789548384
1605183644,cc_0,664.5,452,696,425.79387323847
-1464763465,jelia_0,668.5,451,727,406.80066311134
1606363302,iq_0,668.5,451,685,432.121739482394
613419180,reconfig_0,668.5,451,618,478.282395758672
-1606256145,ches_0,668.5,451,631,470.999043906193
-834301114,pact_0,664.5,452,663,449.396680916417
-897562896,ahs_0,671.5,450,606,483.755066712287
-2134213843,delta_0,671.5,450,659,453.84284474979
-1542437111,cost_0,673.5,449,666,448.465498107445
1872714381,profes_0,673.5,449,667,447.015462986523
1536004060,fgcn_0,675,447,644,462.30494966359
-144557799,icfhr_0,676,446,664,449.251956496876
-412244283,ekaw_0,679,444,670,444.761510555596
1734352088,ispdc_0,679,444,650,458.503605463823
642016463,lopstr_0,729,406,751,389.455880998645
85936000,vrcai_0,679,444,639,465.914283137104
187028715,recsys_0,730,405,741,399.116624087397
966175810,eurodac_0,679,444,703,421.466013207289
1631705176,simulationstechnik_0,731,404,797,362.816665356145
-1596848380,spdp_0,679,444,743,398.007506121873
-1441788409,icsea_0,732.5,403,736,402.099937164245
-921352236,mcs_0,682.5,442,710,417.510441418187
356658607,parle_0,732.5,403,791,366.989082714623
1645823532,fase_0,682.5,442,654,457.795860695702
-908376336,ams_0,734.5,402,730,405.397183153259
-1691093084,candc_0,684.5,440,721,409.808248793923
1574964455,emsoft_0,734.5,402,706,418.282352991093
-61732895,pads_0,684.5,440,690,428.68389034589
-1287710709,nordichi_0,686.5,437,679,436.787620495206
1210378984,sips_0,686.5,437,648,461.512123740175
1507343382,asian_0,736,400,776,376.367942803991
-726914446,ecrts_0,689,436,695,427.012668510088
-416426479,mbmv_0,737,399,744,397.565496245043
1491649689,agiledc_0,689,436,699,422.973593259518
-395871387,icec_0,738,398,771,379.464405029979
-1921789396,airs_0,739.5,397,726,406.847933733609
202429638,imcsit_0,793,369,774,376.512572932353
-1114908888,time_0,689,436,748,395.90649894488
-29284373,isola_0,739.5,397,689,429.377408987833
462707968,prolamat_0,794,367,811,356.377833639739
463226843,incdm_0,741.5,396,737,401.32183683861
-1953835726,ntms_0,691,435,643,462.370552080753
-811582016,ifip8_0,795,366,866,335.29509459027
759867699,seal_0,741.5,396,758,386.427645333766
-1502132039,saso_0,692,434,623,475.24045712451
2110328624,imsccs_0,797,364,785,370.996227295826
-536639806,conext_0,743,395,693,427.232674609765
1696987294,lpnmr_0,695.5,433,718,410.78262536494
-367117213,csise_0,797,364,877,330.049054574286
-899725553,bis_0,745,394,725,407.247338022381
-2118229425,uml_0,695.5,433,708,418.020140962023
918445055,aamas_0,797,364,746,396.434577672126
-1290033755,msv_0,745,394,783,374.918587101776
1605576872,wm_0,695.5,433,704,419.566496891634
-1317742716,policy_0,800,363,734,403.809510390559
-917027123,das_0,695.5,433,669,445.992219100908
2057448965,iswcs_0,745,394,716,412.289674573957
353014319,icci_0,800,363,911,313.484153068208
1811856825,sat_0,695.5,433,701,422.055651780725
-2006439000,ecweb_0,747.5,393,729,405.729623448803
-1877915521,imsa_0,800,363,819,351.522464323327
-1429336981,cases_0,695.5,433,662,449.877543815048
36504204,dmin_0,699.5,432,711,417.423081677978
-1487932847,indocrypt_0,747.5,393,770,379.983201728375
-777762755,wosp_0,802,361,775,376.423969292418
-206223383,incos_0,699.5,432,676,437.817514823737
1604921496,gg_0,749.5,392,823,349.997178920677
657707965,imr_0,804.5,360,864,335.77266418641
-403816981,icisc_0,701,431,688,429.614412661387
382885215,mammo_0,749.5,392,660,453.447878467822
-1272693335,petra_0,804.5,360,749,395.498607580399
-1964896757,iasam_0,751,391,720,410.414230208841
1605904542,ah_0,804.5,360,858,336.751408088568
1600608412,opodis_0,702.5,430,694,427.157589071667
178863201,criwg_0,752,390,740,399.842823411508
1357192228,bcb_0,804.5,360,738,400.645375509296
-1807217440,ershov_0,702.5,430,747,395.921725121434
2111673127,eurosim_0,753,389,792,365.772343151695
-1522542998,vrml_0,808,359,801,360.29958939697
-526718689,agp_0,754,388,834,345.930998130809
1529642077,europlop_0,704.5,429,786,370.656133577979
-1166015895,acii_0,808,359,789,368.902515219089
-731948884,premi_0,755.5,387,773,377.506632287615
-1284320518,sirocco_0,704.5,429,712,417.118233239823
-201967398,paams_0,808,359,766,380.807595781359
-211054432,adc_0,755.5,387,817,353.108527960655
838056837,dbta_0,812,357,870,332.540719109663
-880644631,cloudcom_0,706.5,426,629,472.946065979962
-136553894,IEEEcloud_0,812,357,735,402.360807280953
-195915256,imc_0,706.5,426,605,485.0162557552
746814309,ieem_0,757,385,777,375.94933653035
1606297760,or_0,812,357,842,342.488616663716
621467238,ihm_0,709,425,739,400.273075517029
-811582021,ifip3_0,759,384,754,388.280088305856
-777279398,jsai_0,812,357,848,339.245639243723
-747776216,tamc_0,709,425,750,392.194941944435
-725161019,pepm_0,759,384,859,336.444588930302
403559953,momm_0,709,425,680,436.737016607897
-1960507826,mldm_0,711.5,424,709,417.947369802934
1597572187,sbia_0,812,357,900,318.376264222188
1604921519,pg_0,711.5,424,732,404.575898043301
-1008841572,softerg_0,816,356,897,320.128332985581
1976781234,ccnc_0,759,384,705,418.642816836106
529432093,fuzzy_0,713.5,422,782,375.128836645177
-1080908119,rivf_0,762,383,759,385.991558199111
740510504,icns_0,762,383,760,385.858545282639
1604987036,cf_0,713.5,422,671,444.64133639969
-1849932213,ersa_0,762,383,767,380.434031007065
1773452720,emo_0,764,382,778,375.927160429856
201278844,ewcbr_0,715,421,742,398.054691594361
-1934229981,iwqos_0,767,381,752,388.980136658789
-1969738707,aswec_0,716,420,722,409.162839722062
641398174,simvis_0,767,381,800,360.37602083031
47501903,dsrt_0,717,418,707,418.084252324821
-1945237880,wsdm_0,767,381,715,412.888956665098
1606166701,rt_0,718.5,417,713,417.047635306489
2138333898,cig_0,718.5,417,700,422.251631312728
-287381586,csreaESA_0,767,381,772,378.021007454608
34553565,psivt_0,767,381,755,387.357465030318
-2117969953,icess_0,720,414,687,430.69446616318
1807531251,ict_0,721,412,692,427.558361843423
-2001426183,icat_0,770,379,753,388.307276936308
-330901875,irma_0,723,411,784,372.399243881991
-1555412617,qest_0,816,356,813,356.257153968914
1927223118,cadgraphics_0,723,411,724,407.47267671937
-574991018,sacrypt_0,771,378,793,365.743993407393
-233226775,isita_0,816,356,827,347.05462223088
1527632648,bic-ta_0,723,411,702,421.528221610822
2028160746,dasc_0,772.5,377,745,397.13644970859
1289632359,enter_0,818,355,788,369.18258150658
1923423570,wabi_0,726,410,673,441.548225177879
-10353881,oois_0,772.5,377,840,343.332179545348
439412910,conielecomp_0,819.5,354,810,356.702866781489
-1409822272,tapsoft_0,774,376,901,318.207886620024
2077289134,ispe_0,819.5,354,832,346.483567136814
-170453649,3dpvt_0,726,410,728,406.24362818762
1613045559,ieeevast_0,776,375,633,468.133578238933
-1558670801,iccc_0,821,353,878,329.577938968925
632280186,esm_0,726,410,794,365.715004753079
-1104590787,wism_0,776,375,781,375.2369202461
-1536270396,icetet_0,822.5,352,820,350.992775311863
999937437,paciia_0,728,409,717,411.470217547286
2023835335,acsc_0,776,375,806,357.399398539859
-886748929,rss_0,822.5,352,803,358.197202347874
783644977,esem_0,779,374,733,404.326472402918
-899725224,iis_0,824.5,351,863,335.838201016921
1277265745,imaging_0,779,374,829,346.711598298047
-908376468,ems_0,779,374,768,380.35636410218
-1854942131,ieeehpcs_0,781.5,373,765,380.924615772864
-765609118,ants_0,781.5,373,857,336.949094485816
215667904,iscsct_0,783.5,372,816,355.636247139536
1666053011,acmidc_0,783.5,372,779,375.907330414729
-1525774629,conpar_0,787,371,892,324.725001528299
63587749,fmcad_0,787,371,763,382.608874781943
-888911551,pts_0,787,371,756,387.000232122973
1691165124,nossdav_0,787,371,790,368.392241217655
1495699420,fecs_0,787,371,798,361.893102158978
-745936650,aipr_0,791,370,796,365.09374084333
1231856858,cdve_0,791,370,761,384.946096721983
-864693153,vecpar_0,791,370,809,357.20275852928
1599603371,ccia_0,824.5,351,804,357.675766466936
-1350064278,aia_0,826,350,849,338.793073080243
-355173692,aplas_0,829,349,889,325.345972737693
-1339250478,ita_0,829,349,839,343.633749317723
1605904550,ih_0,829,349,838,344.214931203096
-1451101301,icdcit_0,829,349,885,326.42817284103
-1376016108,wea_0,829,349,824,348.340314592064
-189427684,ejc_0,834.5,348,844,340.758403410288
1610557719,icdcn_0,834.5,348,821,350.689627082946
-2103361581,fedcsis_0,834.5,348,807,357.381221747505
-1071587357,lctrts_0,834.5,348,787,370.60373701591
799143269,icmens_0,834.5,348,836,345.569864663782
-1270995344,dcoss_0,834.5,348,757,386.510038450246
374056614,fqas_0,839,347,852,337.95228379146
-791573608,mobisys_0,839,347,697,424.92951804874
953908096,wce_0,839,347,868,334.551321006931
-1727920925,pci_0,841,346,805,357.652498464436
-819269574,sefm_0,842,345,855,337.278431781063
3704521,csndsp_0,843.5,344,795,365.704426222049
844414141,lata_0,843.5,344,879,329.387837462361
203494815,comsware_0,846.5,343,799,361.112328482526
1538298694,pdcn_0,846.5,343,875,330.493845207599
1507343248,esiat_0,846.5,343,846,339.510114404462
1491374044,fgcs_0,846.5,343,902,318.074259266364
1996322236,csreaEEE_0,851,342,873,331.853179509399
1423453340,words_0,851,342,845,340.238339506845
-826135742,ctrsa_0,851,342,860,336.066317683
335169068,bwcca_0,851,342,814,356.158748405249
-19004294,rcis_0,851,342,826,347.246502260369
292050901,iceei_0,856,341,818,353.045049459103
2134009146,skg_0,856,341,825,347.513149245872
1388523530,tabletop_0,856,341,780,375.8875588337
-1955867088,lsms_0,856,341,833,346.005201117976
-809785037,scai_0,856,341,942,287.171907672239
-314816825,acsd_0,860.5,340,843,342.112403563781
-1558670743,sccc_0,860.5,340,876,330.318047173363
-186850500,diagrams_0,860.5,340,895,323.101619189638
-75660423,simutools_0,860.5,340,802,359.092410513951
-208891283,tcc_0,863,339,861,336.059985877623
628838424,sigmap_0,864,338,830,346.612806236035
1573497081,icac_0,865.5,337,762,382.769062273161
1970204201,bife_0,865.5,337,935,297.203873965308
63588224,vmcai_0,889,328,915,307.712451101526
-1647302427,mobiquitous_0,889,328,822,350.640932338515
-860367612,socpar_0,889,328,871,332.493180776242
-1114909390,nime_0,868,336,924,302.364375499772
1605904559,ph_0,893.5,327,764,381.925054069071
-111597314,hldvt_0,868,336,850,338.598844664114
1820507019,amt_0,868,336,853,337.570443453756
-738214572,setn_0,893.5,327,910,314.551063843064
1793680982,digra_0,870.5,335,922,304.958243752997
-1433974811,iccvw_0,893.5,327,841,342.568691580502
-612034732,avbpa_0,870.5,335,874,330.950557946573
-463605991,RelMiCS_0,893.5,327,929,300.645832128394
86293720,wmte_0,872.5,334,835,345.737385821719
-1682884419,pearl_0,897.5,326,925,302.351518933708
-896867054,informatiktage_0,872.5,334,949,258.48489863047
988510906,mse_0,897.5,326,903,317.988290485697
-1898720226,sbrn_0,875,333,904,317.2376831001
-1884469187,wasa_0,897.5,326,837,344.919527878931
-806877494,iwdw_0,875,333,896,320.368272267939
-174288802,csc_0,897.5,326,932,299.927357299732
494227411,async_0,875,333,831,346.526958019438
740510064,acns_0,901,325,867,335.264889361928
-1983356870,anlp_0,877.5,332,909,315.096292753462
-49337534,coria_0,877.5,332,926,301.710909747446
-780943421,icon_0,901,325,886,326.117694938677
1513266552,icannga_0,901,325,893,324.629295897401
2003817004,asru_0,879.5,331,851,338.191530271823
-1596848159,ppdp_0,879.5,331,913,311.92927583289
827964977,pstv_0,903,324,941,289.457295483321
2037425304,atva_0,883.5,330,856,337.133674514302
-809785500,dcai_0,904,323,847,339.334300632064
-1714945390,ami_0,883.5,330,769,380.164298421916
1894672319,icgse_0,906,321,854,337.558678823418
-2140476500,tableaux_0,883.5,330,946,277.281509484761
1822670265,slt_0,906,321,812,356.281514923987
-172126048,arc_0,883.5,330,828,346.992296253093
-908376371,dms_0,906,321,884,326.552041290512
-679469984,mipro_0,883.5,330,872,332.220647833671
819609313,plilp_0,883.5,330,944,280.968255448093
-1740372119,ssd_0,889,328,890,324.868597457765
-883628868,icaris_0,889,328,883,326.979940905276
2051934211,iconference_0,908.5,319,917,307.256512345256
-886749228,mss_0,908.5,319,808,357.265742545116
751621533,paclic_0,910,318,928,301.457229902943
-1592982495,icip_0,3,15121,3,14731.0667749356
-303181202,cira_0,912,317,907,315.217796487853
-19004507,mcis_0,912,317,918,306.399506195369
706014675,colognetwente_0,912,317,939,291.306439365428
-904438606,ichim_0,916,316,921,305.446856695356
210162460,cicsyn_0,916,316,898,320.084359588616
-1632142491,ices_0,916,316,881,328.269431255462
-491106579,coordination_0,916,316,933,299.704316538798
-1360877753,dna_0,916,316,862,335.967006171139
-1663861915,inex_0,919.5,315,888,325.884536596782
-288173648,etra_0,919.5,315,891,324.764565924302
-886748898,sss_0,921,314,906,315.230665370029
828626047,tark_0,922,313,945,280.340849961654
-1367365619,naa_0,923.5,312,943,286.150724679994
-1117059974,raid_0,923.5,312,869,333.095905103009
1751825906,cgo_0,925.5,310,865,335.424210217281
-1578758449,visual_0,925.5,310,923,302.775559364227
-2106413700,sbac-pad_0,927.5,309,882,328.120418891081
1267459198,wiamis_0,927.5,309,916,307.408450649195
2062290038,cason_0,931,308,908,315.201357031152
1019544473,medinfo_0,931,308,815,355.76515130759
-1954990094,icapr_0,931,308,940,290.351340825238
2036667398,parelec_0,931,308,931,300.062375669631
1043304187,ifip6-8_0,931,308,927,301.667094422443
2043365063,aisc_0,934,307,947,274.461631705427
1775123945,isica_0,937,306,934,297.634477057874
-886749390,oss_0,937,306,905,315.614806061271
-1941008389,ecce_0,937,306,930,300.593065798088
1905212445,aiide_0,937,306,899,319.363535709829
1254624368,cosit_0,937,306,948,271.858152134408
681497138,drr_0,940.5,305,920,305.553390307178
1147822819,apgv_0,940.5,305,894,323.932654209286
536475044,semcco_0,942.5,304,919,305.575979653608
1605642395,dl_0,942.5,304,914,310.504652758829
746971940,cpaior_0,944,303,937,295.437089054519
943730050,comsnets_0,945,302,880,329.113640976611
783550212,sede_0,946.5,301,938,293.361459604172
-501006809,ssiri_0,946.5,301,912,312.310701456239
807405347,ride_0,948.5,300,936,295.857568163156
-888912276,ets_0,948.5,300,887,326.10309481718
